1	1.66	1.90	2.17	2.31	2.63
2	1.66	1.92	2.17	2.30	2.45
3	1.66	1.92	2.18	2.31	2.57
4	1.66	1.92	2.17	2.30	2.49
5	1.66	1.93	2.16	2.35	2.47
6	1.66	1.90	2.17	2.31	2.38
7	1.66	1.90	2.18	2.29	2.46
8	1.66	1.90	2.16	2.29	2.34
9	1.66	1.91	2.16	2.30	2.35
10	1.66	1.88	2.15	2.29	2.34
12	1.66	1.86	2.09	2.17	2.24
15	1.66	1.88	2.08	2.20	2.26
20	1.66	1.86	2.08	2.20	2.26
30	1.66	1.85	2.06	2.22	2.27
50	1.66	1.86	2.06	2.18	2.27
100	1.66	1.84	2.06	2.20	2.26
200	1.66	1.84	2.07	2.19	2.27
