1	4.08	3.94	4.40	5.50	5.99
2	4.08	3.97	4.42	5.50	6.12
3	4.08	3.96	4.46	5.49	5.85
4	4.08	3.92	4.34	5.25	5.68
5	4.08	3.89	4.42	5.34	5.67
6	4.08	3.86	4.29	4.95	5.36
7	4.08	3.86	4.26	5.02	5.40
8	4.08	3.94	4.26	4.95	5.20
9	4.08	3.84	4.10	4.60	4.91
10	4.08	3.86	4.15	4.80	5.05
12	4.08	3.81	4.20	4.62	4.86
15	4.08	3.86	4.29	4.70	4.92
20	4.08	3.86	4.21	4.66	4.82
30	4.08	3.88	4.06	4.32	4.55
50	4.08	3.92	4.12	4.27	4.45
100	4.08	3.97	4.12	4.20	4.37
200	4.08	3.98	4.07	4.20	4.23
