1	1.19	1.72	2.01	2.56	2.30
2	1.19	1.71	2.02	2.58	2.31
3	1.19	1.66	2.04	2.58	2.28
4	1.19	1.67	2.06	2.55	2.30
5	1.19	1.67	2.01	2.35	2.25
6	1.19	1.68	2.01	2.53	2.24
7	1.19	1.62	1.98	2.44	2.22
8	1.19	1.66	1.93	2.28	2.20
9	1.19	1.66	1.99	2.48	2.21
10	1.19	1.67	1.97	2.45	2.20
12	1.19	1.67	1.99	2.39	2.19
15	1.19	1.66	1.93	2.32	2.15
20	1.19	1.66	1.90	2.26	2.11
30	1.19	1.68	1.90	2.10	2.04
50	1.19	1.60	1.81	1.96	1.88
100	1.19	1.50	1.55	1.66	1.65
200	1.19	1.33	1.41	1.47	1.44
