1	6.58	5.41	4.86	4.90	5.14
2	6.58	5.40	4.86	4.88	5.14
3	6.58	5.34	4.82	4.74	5.06
4	6.58	5.30	4.78	4.69	5.01
5	6.58	5.27	4.76	4.68	5.00
6	6.58	5.28	4.77	4.71	4.87
7	6.58	5.27	4.76	4.72	4.79
8	6.58	5.26	4.75	4.67	4.89
9	6.58	5.26	4.77	4.70	4.86
10	6.58	5.25	4.74	4.67	4.84
12	6.58	5.22	4.75	4.67	4.64
15	6.58	5.25	4.75	4.72	4.76
20	6.58	5.32	4.77	4.73	4.64
30	6.58	5.34	4.81	4.85	4.80
50	6.58	5.33	4.98	5.18	5.09
100	6.58	5.46	5.48	5.75	5.60
200	6.58	6.03	6.10	6.32	6.16
