1	1.18	1.18	1.26	1.53	1.50
2	1.18	1.18	1.26	1.50	1.50
3	1.18	1.18	1.26	1.49	1.50
4	1.18	1.18	1.26	1.49	1.54
5	1.18	1.19	1.26	1.51	1.53
6	1.18	1.18	1.26	1.49	1.50
7	1.18	1.17	1.26	1.51	1.50
8	1.18	1.20	1.24	1.43	1.42
9	1.18	1.17	1.25	1.50	1.46
10	1.18	1.17	1.25	1.53	1.46
12	1.18	1.16	1.29	1.77	1.56
15	1.18	1.17	1.25	1.41	1.38
20	1.18	1.18	1.22	1.35	1.34
30	1.18	1.16	1.20	1.36	1.31
50	1.18	1.18	1.23	1.35	1.28
100	1.18	1.22	1.23	1.31	1.24
200	1.18	1.20	1.20	1.26	1.22
