1	1.75	1.58	1.64	1.83	1.98
2	1.75	1.57	1.59	1.78	1.95
3	1.75	1.57	1.59	1.78	1.89
4	1.75	1.57	1.57	1.75	1.89
5	1.75	1.57	1.58	1.75	1.94
6	1.75	1.58	1.57	1.77	1.89
7	1.75	1.58	1.57	1.78	1.89
8	1.75	1.56	1.56	1.74	1.86
9	1.75	1.57	1.57	1.74	1.85
10	1.75	1.56	1.57	1.74	1.85
12	1.75	1.57	1.56	1.74	1.85
15	1.75	1.57	1.55	1.76	1.82
20	1.75	1.57	1.56	1.73	1.80
30	1.75	1.56	1.55	1.62	1.74
50	1.75	1.56	1.59	1.64	1.66
100	1.75	1.64	1.66	1.69	1.70
200	1.75	1.71	1.73	1.73	1.73
